State ID,State,Year,Sector ID,Sector,Investment
2,Baja California,2005,23,Building,8.67381763458252
2,Baja California,2005,31-33,Manufacturing Industries,968.748462677002
2,Baja California,2005,43,To the Wholesale Trade,40.04346466064453
2,Baja California,2005,46,Retail Trade,12.426329612731934
2,Baja California,2005,48-49,Transportation and Storage,90.28973436355591
2,Baja California,2005,51,Mass Media Information,52.011863708496094
2,Baja California,2005,52,Financial and Insurance Services,16.8609561920166
2,Baja California,2005,53,Real Estate and Rental Services of Furniture and Intangible Assets,12.435227394104004
2,Baja California,2005,54,"Services Professionals, Scientists and Technicals",2.664060115814209
2,Baja California,2005,56,Support Services to Business and Waste Management and Waste and Remediation Services,9.302572250366211
2,Baja California,2005,71,"Leisure and Cultural Services, Sports, and other Recreational Services",0.014902000315487385
2,Baja California,2005,72,Temporary Accommodation and Food Preparation and Drinks,122.11064147949219
2,Baja California,2005,81,Other Services except Government Activities,0.008143999613821507
2,Baja California,2006,11,"Agriculture, Animal Husbandry and Exploitation, Forestry, Fishing and Hunting",0.20523299276828766
2,Baja California,2006,22,"Generation, Transmission and Distribution of Electricity, Water and Gas Pipeline to the Consumer",-0.07640399783849716
2,Baja California,2006,23,Building,10.122156143188477
2,Baja California,2006,31-33,Manufacturing Industries,945.7472839355469
2,Baja California,2006,43,To the Wholesale Trade,38.40017318725586
2,Baja California,2006,46,Retail Trade,17.968429565429688
2,Baja California,2006,48-49,Transportation and Storage,26.461730480194092
2,Baja California,2006,51,Mass Media Information,39.33041763305664
2,Baja California,2006,52,Financial and Insurance Services,56.362857818603516
2,Baja California,2006,53,Real Estate and Rental Services of Furniture and Intangible Assets,27.60003662109375
2,Baja California,2006,54,"Services Professionals, Scientists and Technicals",0.8655610084533691
2,Baja California,2006,56,Support Services to Business and Waste Management and Waste and Remediation Services,32.78055953979492
2,Baja California,2006,62,Health and Social Assistance Services,0.0006779999821446836
2,Baja California,2006,71,"Leisure and Cultural Services, Sports, and other Recreational Services",0.0056570000015199184
2,Baja California,2006,72,Temporary Accommodation and Food Preparation and Drinks,144.68026733398438
2,Baja California,2006,81,Other Services except Government Activities,0.02306400053203106
2,Baja California,2007,22,"Generation, Transmission and Distribution of Electricity, Water and Gas Pipeline to the Consumer",526.1969604492188
2,Baja California,2007,23,Building,28.748220443725586
2,Baja California,2007,31-33,Manufacturing Industries,770.3104152679443
2,Baja California,2007,43,To the Wholesale Trade,19.082366943359375
2,Baja California,2007,46,Retail Trade,5.847451210021973
2,Baja California,2007,48-49,Transportation and Storage,98.67608428001404
2,Baja California,2007,51,Mass Media Information,-7.265614032745361
2,Baja California,2007,52,Financial and Insurance Services,76.81373596191406
2,Baja California,2007,53,Real Estate and Rental Services of Furniture and Intangible Assets,2.655039072036743
2,Baja California,2007,54,"Services Professionals, Scientists and Technicals",1.5546599626541138
2,Baja California,2007,56,Support Services to Business and Waste Management and Waste and Remediation Services,23.027841567993164
2,Baja California,2007,62,Health and Social Assistance Services,0.465582013130188
2,Baja California,2007,71,"Leisure and Cultural Services, Sports, and other Recreational Services",63.74298095703125
2,Baja California,2007,72,Temporary Accommodation and Food Preparation and Drinks,180.3585968017578
2,Baja California,2007,81,Other Services except Government Activities,0.06490900367498398
2,Baja California,2008,11,"Agriculture, Animal Husbandry and Exploitation, Forestry, Fishing and Hunting",3.007884979248047
2,Baja California,2008,21,Mining,0.019850999116897583
2,Baja California,2008,22,"Generation, Transmission and Distribution of Electricity, Water and Gas Pipeline to the Consumer",6.1163249015808105
2,Baja California,2008,23,Building,28.89691734313965
2,Baja California,2008,31-33,Manufacturing Industries,684.2933531999588
2,Baja California,2008,43,To the Wholesale Trade,25.064891815185547
2,Baja California,2008,46,Retail Trade,107.25475311279297
2,Baja California,2008,48-49,Transportation and Storage,331.89115142822266
2,Baja California,2008,51,Mass Media Information,67.72925567626953
2,Baja California,2008,52,Financial and Insurance Services,86.46337127685547
2,Baja California,2008,53,Real Estate and Rental Services of Furniture and Intangible Assets,31.901596069335938
2,Baja California,2008,54,"Services Professionals, Scientists and Technicals",1.1568913459777832
2,Baja California,2008,56,Support Services to Business and Waste Management and Waste and Remediation Services,0.8547899723052979
2,Baja California,2008,62,Health and Social Assistance Services,0.4738140106201172
2,Baja California,2008,71,"Leisure and Cultural Services, Sports, and other Recreational Services",-7.775576114654541
2,Baja California,2008,72,Temporary Accommodation and Food Preparation and Drinks,84.71610260009766
2,Baja California,2009,21,Mining,0.02161278948187828
2,Baja California,2009,22,"Generation, Transmission and Distribution of Electricity, Water and Gas Pipeline to the Consumer",-13.441344261169434
2,Baja California,2009,23,Building,27.94721031188965
2,Baja California,2009,31-33,Manufacturing Industries,587.3764882087708
2,Baja California,2009,43,To the Wholesale Trade,-5.17728853225708
2,Baja California,2009,46,Retail Trade,-14.573613166809082
2,Baja California,2009,48-49,Transportation and Storage,-65.32877731323242
2,Baja California,2009,51,Mass Media Information,18.381603240966797
2,Baja California,2009,52,Financial and Insurance Services,46.60578918457031
2,Baja California,2009,53,Real Estate and Rental Services of Furniture and Intangible Assets,96.43408203125
2,Baja California,2009,54,"Services Professionals, Scientists and Technicals",0.13960500061511993
2,Baja California,2009,56,Support Services to Business and Waste Management and Waste and Remediation Services,7.239394187927246
2,Baja California,2009,62,Health and Social Assistance Services,0.6181910037994385
2,Baja California,2009,71,"Leisure and Cultural Services, Sports, and other Recreational Services",0.4716610014438629
2,Baja California,2009,72,Temporary Accommodation and Food Preparation and Drinks,142.75807189941406
2,Baja California,2009,81,Other Services except Government Activities,0.046505000442266464
2,Baja California,2010,22,"Generation, Transmission and Distribution of Electricity, Water and Gas Pipeline to the Consumer",-26.623682022094727
2,Baja California,2010,23,Building,22.04523277282715
2,Baja California,2010,31-33,Manufacturing Industries,956.8000030517578
2,Baja California,2010,43,To the Wholesale Trade,65.08114624023438
2,Baja California,2010,46,Retail Trade,63.40305709838867
2,Baja California,2010,48-49,Transportation and Storage,68.56756341457367
2,Baja California,2010,51,Mass Media Information,93.0940933227539
2,Baja California,2010,52,Financial and Insurance Services,29.08108901977539
2,Baja California,2010,53,Real Estate and Rental Services of Furniture and Intangible Assets,21.03098487854004
2,Baja California,2010,54,"Services Professionals, Scientists and Technicals",35.842674255371094
2,Baja California,2010,56,Support Services to Business and Waste Management and Waste and Remediation Services,0.9921563267707825
2,Baja California,2010,72,Temporary Accommodation and Food Preparation and Drinks,81.9862289428711
2,Baja California,2011,11,"Agriculture, Animal Husbandry and Exploitation, Forestry, Fishing and Hunting",0.00789691973477602
2,Baja California,2011,21,Mining,15.868087768554688
2,Baja California,2011,22,"Generation, Transmission and Distribution of Electricity, Water and Gas Pipeline to the Consumer",-23.82737159729004
2,Baja California,2011,23,Building,9.208687782287598
2,Baja California,2011,31-33,Manufacturing Industries,538.703556060791
2,Baja California,2011,43,To the Wholesale Trade,48.1557502746582
2,Baja California,2011,46,Retail Trade,45.080848693847656
2,Baja California,2011,48-49,Transportation and Storage,-22.12397575378418
2,Baja California,2011,51,Mass Media Information,3.4451329708099365
2,Baja California,2011,52,Financial and Insurance Services,39.117027282714844
2,Baja California,2011,53,Real Estate and Rental Services of Furniture and Intangible Assets,11.020225524902344
2,Baja California,2011,54,"Services Professionals, Scientists and Technicals",1.1256040334701538
2,Baja California,2011,56,Support Services to Business and Waste Management and Waste and Remediation Services,17.006887435913086
2,Baja California,2011,71,"Leisure and Cultural Services, Sports, and other Recreational Services",6.799986839294434
2,Baja California,2011,72,Temporary Accommodation and Food Preparation and Drinks,75.21187591552734
2,Baja California,2011,81,Other Services except Government Activities,0.5618780255317688
2,Baja California,2012,21,Mining,11.77597713470459
2,Baja California,2012,22,"Generation, Transmission and Distribution of Electricity, Water and Gas Pipeline to the Consumer",-0.639523983001709
2,Baja California,2012,23,Building,9.833232879638672
2,Baja California,2012,31-33,Manufacturing Industries,653.3242721557617
2,Baja California,2012,43,To the Wholesale Trade,36.4110107421875
2,Baja California,2012,46,Retail Trade,-35.15800094604492
2,Baja California,2012,48-49,Transportation and Storage,213.56216096878052
2,Baja California,2012,51,Mass Media Information,32.857120513916016
2,Baja California,2012,52,Financial and Insurance Services,18.405569076538086
2,Baja California,2012,53,Real Estate and Rental Services of Furniture and Intangible Assets,36.69059753417969
2,Baja California,2012,54,"Services Professionals, Scientists and Technicals",4.271752834320068
2,Baja California,2012,56,Support Services to Business and Waste Management and Waste and Remediation Services,5.242101669311523
2,Baja California,2012,61,Educational Services,-0.027312999591231346
2,Baja California,2012,72,Temporary Accommodation and Food Preparation and Drinks,30.374774932861328
2,Baja California,2013,21,Mining,0.021278999745845795
2,Baja California,2013,22,"Generation, Transmission and Distribution of Electricity, Water and Gas Pipeline to the Consumer",121.29550170898438
2,Baja California,2013,23,Building,8.209431648254395
2,Baja California,2013,31-33,Manufacturing Industries,1000.7739868164063
2,Baja California,2013,43,To the Wholesale Trade,54.115543365478516
2,Baja California,2013,46,Retail Trade,18.98833465576172
2,Baja California,2013,48-49,Transportation and Storage,-91.18124222755432
2,Baja California,2013,51,Mass Media Information,101.08554077148438
2,Baja California,2013,52,Financial and Insurance Services,18.230621337890625
2,Baja California,2013,53,Real Estate and Rental Services of Furniture and Intangible Assets,7.285713195800781
2,Baja California,2013,54,"Services Professionals, Scientists and Technicals",-5.657865047454834
2,Baja California,2013,56,Support Services to Business and Waste Management and Waste and Remediation Services,33.47250747680664
2,Baja California,2013,62,Health and Social Assistance Services,0.3570275902748108
2,Baja California,2013,71,"Leisure and Cultural Services, Sports, and other Recreational Services",0.45037901401519775
2,Baja California,2013,72,Temporary Accommodation and Food Preparation and Drinks,21.913097381591797
2,Baja California,2013,81,Other Services except Government Activities,1.44443941116333
2,Baja California,2014,11,"Agriculture, Animal Husbandry and Exploitation, Forestry, Fishing and Hunting",11.05175495147705
2,Baja California,2014,22,"Generation, Transmission and Distribution of Electricity, Water and Gas Pipeline to the Consumer",10.83112621307373
2,Baja California,2014,23,Building,-12.616363525390625
2,Baja California,2014,31-33,Manufacturing Industries,1111.3005142211914
2,Baja California,2014,43,To the Wholesale Trade,9.006132125854492
2,Baja California,2014,46,Retail Trade,29.89002799987793
2,Baja California,2014,48-49,Transportation and Storage,17.39275586605072
2,Baja California,2014,51,Mass Media Information,-75.32111358642578
2,Baja California,2014,52,Financial and Insurance Services,89.79786682128906
2,Baja California,2014,53,Real Estate and Rental Services of Furniture and Intangible Assets,17.523731231689453
2,Baja California,2014,54,"Services Professionals, Scientists and Technicals",0.5598692297935486
2,Baja California,2014,56,Support Services to Business and Waste Management and Waste and Remediation Services,1.0295907258987427
2,Baja California,2014,62,Health and Social Assistance Services,0.18019999563694
2,Baja California,2014,72,Temporary Accommodation and Food Preparation and Drinks,10.807456016540527
2,Baja California,2014,81,Other Services except Government Activities,1.9099010229110718
2,Baja California,2015,21,Mining,3.9466819763183594
2,Baja California,2015,22,"Generation, Transmission and Distribution of Electricity, Water and Gas Pipeline to the Consumer",0.15645499527454376
2,Baja California,2015,23,Building,1.375245213508606
2,Baja California,2015,31-33,Manufacturing Industries,719.3274459838867
2,Baja California,2015,43,To the Wholesale Trade,3.4337997436523438
2,Baja California,2015,46,Retail Trade,52.91468048095703
2,Baja California,2015,48-49,Transportation and Storage,260.3282775878906
2,Baja California,2015,51,Mass Media Information,15.726825714111328
2,Baja California,2015,52,Financial and Insurance Services,53.43930435180664
2,Baja California,2015,53,Real Estate and Rental Services of Furniture and Intangible Assets,22.37636947631836
