Year,State ID,State,Chapter ID,Chapter,Trade Value
2021,16,Michoacán de Ocampo,5,Mineral Products,57029
2021,16,Michoacán de Ocampo,6,Chemical Products,26315910
2021,16,Michoacán de Ocampo,7,Plastics and Rubbers,237906217
2021,16,Michoacán de Ocampo,8,Animal Hides,53123
2021,16,Michoacán de Ocampo,9,Wood Products,578930
2021,16,Michoacán de Ocampo,10,Paper Goods,19361893
2021,16,Michoacán de Ocampo,11,Textiles,1089231
2021,16,Michoacán de Ocampo,12,Footwear and Headwear,1704153
2021,16,Michoacán de Ocampo,13,Stone and Glass,22865
2021,16,Michoacán de Ocampo,14,Precious Metals,70546
2021,16,Michoacán de Ocampo,15,Metals,5603357
2021,16,Michoacán de Ocampo,16,Machines,49273898
2021,16,Michoacán de Ocampo,17,Transportation,78642
2021,16,Michoacán de Ocampo,18,Instruments,3238217
2021,16,Michoacán de Ocampo,20,Miscellaneous,997706
2021,17,Morelos,2,Vegetable Products,39239991
2021,17,Morelos,4,Foodstuffs,11387755
2021,17,Morelos,5,Mineral Products,2220458
2021,17,Morelos,6,Chemical Products,155722970
2021,17,Morelos,7,Plastics and Rubbers,122970116
2021,17,Morelos,8,Animal Hides,17040
2021,17,Morelos,9,Wood Products,28830
2021,17,Morelos,10,Paper Goods,4584311
2021,17,Morelos,11,Textiles,30550991
2021,17,Morelos,13,Stone and Glass,36078642
2021,17,Morelos,15,Metals,42702089
2021,17,Morelos,16,Machines,205615842
2021,17,Morelos,17,Transportation,4455296
2021,17,Morelos,18,Instruments,26003609
2021,17,Morelos,20,Miscellaneous,711719
2021,18,Nayarit,2,Vegetable Products,102918757
2021,18,Nayarit,4,Foodstuffs,21712836
2021,18,Nayarit,7,Plastics and Rubbers,327089
2021,18,Nayarit,10,Paper Goods,201020
2021,18,Nayarit,15,Metals,38748
2021,18,Nayarit,16,Machines,240878
2021,18,Nayarit,18,Instruments,7312
2021,19,Nuevo León,1,Animal Products,1572707122
2021,19,Nuevo León,2,Vegetable Products,595828740
2021,19,Nuevo León,3,Animal and Vegetable Bi-Products,136523348
2021,19,Nuevo León,4,Foodstuffs,2247208806
2021,19,Nuevo León,5,Mineral Products,2246222505
2021,19,Nuevo León,6,Chemical Products,2809401831
2021,19,Nuevo León,7,Plastics and Rubbers,5339575402
2021,19,Nuevo León,8,Animal Hides,25283558
2021,19,Nuevo León,9,Wood Products,496928906
2021,19,Nuevo León,10,Paper Goods,1302119700
2021,19,Nuevo León,11,Textiles,467637278
2021,19,Nuevo León,12,Footwear and Headwear,25988788
2021,19,Nuevo León,13,Stone and Glass,1955901898
2021,19,Nuevo León,14,Precious Metals,124822572
2021,19,Nuevo León,15,Metals,14090778762
2021,19,Nuevo León,16,Machines,38571395747
2021,19,Nuevo León,17,Transportation,8012859717
2021,19,Nuevo León,18,Instruments,1947497226
2021,19,Nuevo León,19,Weapons,1155554
2021,19,Nuevo León,20,Miscellaneous,4474377397
2021,19,Nuevo León,21,Arts and Antiques,134374
2021,20,Oaxaca,1,Animal Products,632315
2021,20,Oaxaca,2,Vegetable Products,47584772
2021,20,Oaxaca,4,Foodstuffs,59278613
2021,20,Oaxaca,7,Plastics and Rubbers,196415
2021,20,Oaxaca,8,Animal Hides,1182
2021,20,Oaxaca,9,Wood Products,100505
2021,20,Oaxaca,12,Footwear and Headwear,343567
2021,20,Oaxaca,13,Stone and Glass,116957
2021,20,Oaxaca,15,Metals,331581
2021,20,Oaxaca,16,Machines,1619715
2021,20,Oaxaca,18,Instruments,13141
2021,21,Puebla,1,Animal Products,100975776
2021,21,Puebla,2,Vegetable Products,431870920
2021,21,Puebla,3,Animal and Vegetable Bi-Products,28404
2021,21,Puebla,4,Foodstuffs,1167256413
2021,21,Puebla,5,Mineral Products,67314880
2021,21,Puebla,6,Chemical Products,80303449
2021,21,Puebla,7,Plastics and Rubbers,700081387
2021,21,Puebla,8,Animal Hides,5242748
2021,21,Puebla,9,Wood Products,45301945
2021,21,Puebla,10,Paper Goods,24469347
2021,21,Puebla,11,Textiles,779216157
2021,21,Puebla,12,Footwear and Headwear,7454388
2021,21,Puebla,13,Stone and Glass,76452638
2021,21,Puebla,14,Precious Metals,353599
2021,21,Puebla,15,Metals,1148089007
2021,21,Puebla,16,Machines,3837694251
2021,21,Puebla,17,Transportation,10707769348
2021,21,Puebla,18,Instruments,284077802
2021,21,Puebla,20,Miscellaneous,720169945
2021,22,Querétaro,1,Animal Products,83578879
2021,22,Querétaro,2,Vegetable Products,718708206
2021,22,Querétaro,3,Animal and Vegetable Bi-Products,825228
2021,22,Querétaro,4,Foodstuffs,182185244
2021,22,Querétaro,5,Mineral Products,55092115
2021,22,Querétaro,6,Chemical Products,691560984
2021,22,Querétaro,7,Plastics and Rubbers,2148066399
2021,22,Querétaro,8,Animal Hides,3189119
2021,22,Querétaro,9,Wood Products,30710935
2021,22,Querétaro,10,Paper Goods,404030361
2021,22,Querétaro,11,Textiles,199811418
2021,22,Querétaro,12,Footwear and Headwear,3267405
2021,22,Querétaro,13,Stone and Glass,200258411
2021,22,Querétaro,14,Precious Metals,640278
2021,22,Querétaro,15,Metals,1842147960
2021,22,Querétaro,16,Machines,7589794029
2021,22,Querétaro,17,Transportation,5579620688
2021,22,Querétaro,18,Instruments,395149041
2021,22,Querétaro,20,Miscellaneous,388203291
2021,23,Quintana Roo,1,Animal Products,36931355
2021,23,Quintana Roo,2,Vegetable Products,6640518
2021,23,Quintana Roo,3,Animal and Vegetable Bi-Products,238471
2021,23,Quintana Roo,4,Foodstuffs,31990132
2021,23,Quintana Roo,5,Mineral Products,37319
2021,23,Quintana Roo,6,Chemical Products,10528514
2021,23,Quintana Roo,7,Plastics and Rubbers,11737691
2021,23,Quintana Roo,8,Animal Hides,3017597
2021,23,Quintana Roo,9,Wood Products,2395005
2021,23,Quintana Roo,10,Paper Goods,1832802
2021,23,Quintana Roo,11,Textiles,23737507
2021,23,Quintana Roo,12,Footwear and Headwear,2923183
2021,23,Quintana Roo,13,Stone and Glass,6739877
2021,23,Quintana Roo,14,Precious Metals,12361369
2021,23,Quintana Roo,15,Metals,13453997
2021,23,Quintana Roo,16,Machines,29872282
2021,23,Quintana Roo,17,Transportation,3142764
2021,23,Quintana Roo,18,Instruments,5413363
2021,23,Quintana Roo,19,Weapons,28223
2021,23,Quintana Roo,20,Miscellaneous,30738484
2021,23,Quintana Roo,21,Arts and Antiques,3710
2021,24,San Luis Potosí,1,Animal Products,541915
2021,24,San Luis Potosí,2,Vegetable Products,79859626
2021,24,San Luis Potosí,4,Foodstuffs,90078119
2021,24,San Luis Potosí,5,Mineral Products,11833334
2021,24,San Luis Potosí,6,Chemical Products,163448105
2021,24,San Luis Potosí,7,Plastics and Rubbers,1461157104
2021,24,San Luis Potosí,8,Animal Hides,789120
2021,24,San Luis Potosí,9,Wood Products,544337
2021,24,San Luis Potosí,10,Paper Goods,33993596
2021,24,San Luis Potosí,11,Textiles,71741552
2021,24,San Luis Potosí,12,Footwear and Headwear,2153373
2021,24,San Luis Potosí,13,Stone and Glass,83981292
2021,24,San Luis Potosí,14,Precious Metals,1319826
2021,24,San Luis Potosí,15,Metals,1222137858
2021,24,San Luis Potosí,16,Machines,5289287836
2021,24,San Luis Potosí,17,Transportation,2152941025
2021,24,San Luis Potosí,18,Instruments,205978178
2021,24,San Luis Potosí,20,Miscellaneous,99374275
2021,25,Sinaloa,1,Animal Products,1530839334
2021,25,Sinaloa,2,Vegetable Products,2361145836
2021,25,Sinaloa,4,Foodstuffs,286811942
2021,25,Sinaloa,5,Mineral Products,4870690
2021,25,Sinaloa,6,Chemical Products,45052231
2021,25,Sinaloa,7,Plastics and Rubbers,82587540
2021,25,Sinaloa,8,Animal Hides,33424503
2021,25,Sinaloa,9,Wood Products,1112115
2021,25,Sinaloa,10,Paper Goods,23007599
2021,25,Sinaloa,11,Textiles,18356413
2021,25,Sinaloa,12,Footwear and Headwear,22227244
2021,25,Sinaloa,13,Stone and Glass,14051202
2021,25,Sinaloa,14,Precious Metals,2636522
2021,25,Sinaloa,15,Metals,36691674
2021,25,Sinaloa,16,Machines,131377709
2021,25,Sinaloa,17,Transportation,17697038
2021,25,Sinaloa,18,Instruments,10287467
2021,25,Sinaloa,20,Miscellaneous,180694478
2021,26,Sonora,1,Animal Products,802054852
2021,26,Sonora,2,Vegetable Products,1950075500
2021,26,Sonora,3,Animal and Vegetable Bi-Products,48007945
2021,26,Sonora,4,Foodstuffs,157461525
2021,26,Sonora,5,Mineral Products,314384853
2021,26,Sonora,6,Chemical Products,186167474
2021,26,Sonora,7,Plastics and Rubbers,1106756668
2021,26,Sonora,8,Animal Hides,11958642
2021,26,Sonora,9,Wood Products,59114878
2021,26,Sonora,10,Paper Goods,279246233
2021,26,Sonora,11,Textiles,259980296
2021,26,Sonora,12,Footwear and Headwear,1348639
2021,26,Sonora,13,Stone and Glass,54308908
2021,26,Sonora,14,Precious Metals,677511775
2021,26,Sonora,15,Metals,1341616535
2021,26,Sonora,16,Machines,8426959333
2021,26,Sonora,17,Transportation,575869415
2021,26,Sonora,18,Instruments,1171073904
2021,26,Sonora,20,Miscellaneous,178939249
2021,27,Tabasco,1,Animal Products,133670
2021,27,Tabasco,2,Vegetable Products,20713981
2021,27,Tabasco,5,Mineral Products,1628852
2021,27,Tabasco,6,Chemical Products,9524833
2021,27,Tabasco,7,Plastics and Rubbers,6228344
2021,27,Tabasco,10,Paper Goods,17962
2021,27,Tabasco,11,Textiles,79856
2021,27,Tabasco,13,Stone and Glass,31493
2021,27,Tabasco,15,Metals,18220922
2021,27,Tabasco,16,Machines,158431133
2021,27,Tabasco,17,Transportation,178335
2021,27,Tabasco,18,Instruments,24830363
2021,27,Tabasco,20,Miscellaneous,28796
2021,28,Tamaulipas,1,Animal Products,497046380
2021,28,Tamaulipas,2,Vegetable Products,383051383
2021,28,Tamaulipas,3,Animal and Vegetable Bi-Products,4055121
2021,28,Tamaulipas,4,Foodstuffs,54054304
2021,28,Tamaulipas,5,Mineral Products,559231362
2021,28,Tamaulipas,6,Chemical Products,824527105
2021,28,Tamaulipas,7,Plastics and Rubbers,3463989556
2021,28,Tamaulipas,8,Animal Hides,80668174
2021,28,Tamaulipas,9,Wood Products,74600343
2021,28,Tamaulipas,10,Paper Goods,554783847
2021,28,Tamaulipas,11,Textiles,671677873
2021,28,Tamaulipas,12,Footwear and Headwear,18046721
2021,28,Tamaulipas,13,Stone and Glass,360086413
2021,28,Tamaulipas,14,Precious Metals,31374525
2021,28,Tamaulipas,15,Metals,2385042138
2021,28,Tamaulipas,16,Machines,25409895684
2021,28,Tamaulipas,17,Transportation,3455552418
2021,28,Tamaulipas,18,Instruments,4997407178
2021,28,Tamaulipas,20,Miscellaneous,1062758019
2021,28,Tamaulipas,21,Arts and Antiques,24569
2021,29,Tlaxcala,5,Mineral Products,1803025
2021,29,Tlaxcala,6,Chemical Products,7383141
2021,29,Tlaxcala,7,Plastics and Rubbers,80813574
2021,29,Tlaxcala,8,Animal Hides,214514
2021,29,Tlaxcala,10,Paper Goods,7467770
2021,29,Tlaxcala,11,Textiles,55530400
2021,29,Tlaxcala,13,Stone and Glass,7927555
2021,29,Tlaxcala,15,Metals,28095363
2021,29,Tlaxcala,16,Machines,261306406
2021,29,Tlaxcala,17,Transportation,123722480
2021,29,Tlaxcala,18,Instruments,2691281
2021,29,Tlaxcala,20,Miscellaneous,134433038
2021,30,Veracruz de Ignacio de la Llave,1,Animal Products,74774707
2021,30,Veracruz de Ignacio de la Llave,2,Vegetable Products,520603263
2021,30,Veracruz de Ignacio de la Llave,4,Foodstuffs,305617546
2021,30,Veracruz de Ignacio de la Llave,5,Mineral Products,18214992
2021,30,Veracruz de Ignacio de la Llave,6,Chemical Products,44557548
2021,30,Veracruz de Ignacio de la Llave,7,Plastics and Rubbers,116620020
2021,30,Veracruz de Ignacio de la Llave,8,Animal Hides,782873
2021,30,Veracruz de Ignacio de la Llave,9,Wood Products,1569197
2021,30,Veracruz de Ignacio de la Llave,10,Paper Goods,1356475
2021,30,Veracruz de Ignacio de la Llave,11,Textiles,2825387
2021,30,Veracruz de Ignacio de la Llave,12,Footwear and Headwear,99979
2021,30,Veracruz de Ignacio de la Llave,13,Stone and Glass,19180638
2021,30,Veracruz de Ignacio de la Llave,14,Precious Metals,6911
2021,30,Veracruz de Ignacio de la Llave,15,Metals,222328577
2021,30,Veracruz de Ignacio de la Llave,16,Machines,254593301
2021,30,Veracruz de Ignacio de la Llave,17,Transportation,92190548
2021,30,Veracruz de Ignacio de la Llave,18,Instruments,13454773
2021,30,Veracruz de Ignacio de la Llave,20,Miscellaneous,2969571
2021,31,Yucatán,1,Animal Products,206856990
2021,31,Yucatán,2,Vegetable Products,730030147
2021,31,Yucatán,3,Animal and Vegetable Bi-Products,4248527
2021,31,Yucatán,4,Foodstuffs,39124521
2021,31,Yucatán,5,Mineral Products,1848922
2021,31,Yucatán,6,Chemical Products,14930806
2021,31,Yucatán,7,Plastics and Rubbers,73321375
2021,31,Yucatán,8,Animal Hides,716870
2021,31,Yucatán,9,Wood Products,23448282
2021,31,Yucatán,10,Paper Goods,14874652
2021,31,Yucatán,11,Textiles,275119523
2021,31,Yucatán,12,Footwear and Headwear,2620888
2021,31,Yucatán,13,Stone and Glass,8178568
2021,31,Yucatán,14,Precious Metals,651568195
2021,31,Yucatán,15,Metals,42440854
2021,31,Yucatán,16,Machines,212567318
2021,31,Yucatán,17,Transportation,15427539
2021,31,Yucatán,18,Instruments,4446244
2021,31,Yucatán,20,Miscellaneous,67930991
2021,32,Zacatecas,2,Vegetable Products,10126509
2021,32,Zacatecas,4,Foodstuffs,2561908
2021,32,Zacatecas,5,Mineral Products,151338310
2021,32,Zacatecas,6,Chemical Products,6900482
2021,32,Zacatecas,7,Plastics and Rubbers,55496822
2021,32,Zacatecas,8,Animal Hides,3972
2021,32,Zacatecas,9,Wood Products,13100
2021,32,Zacatecas,10,Paper Goods,922577
2021,32,Zacatecas,11,Textiles,457690
2021,32,Zacatecas,13,Stone and Glass,2020958
2021,32,Zacatecas,15,Metals,33567963
2021,32,Zacatecas,16,Machines,149414101
2021,32,Zacatecas,17,Transportation,168470268
2021,32,Zacatecas,18,Instruments,3679181
2021,32,Zacatecas,20,Miscellaneous,683947
2021,33,No Informado,1,Animal Products,2316401
2021,33,No Informado,2,Vegetable Products,3424570
2021,33,No Informado,4,Foodstuffs,40265
2021,33,No Informado,7,Plastics and Rubbers,49279
2021,33,No Informado,15,Metals,84822
2022,1,Aguascalientes,1,Animal Products,72196121
2022,1,Aguascalientes,2,Vegetable Products,162183653
2022,1,Aguascalientes,4,Foodstuffs,71529139
2022,1,Aguascalientes,5,Mineral Products,24108101
2022,1,Aguascalientes,6,Chemical Products,47885827
2022,1,Aguascalientes,7,Plastics and Rubbers,549746913
2022,1,Aguascalientes,8,Animal Hides,50801197
2022,1,Aguascalientes,9,Wood Products,194788
2022,1,Aguascalientes,10,Paper Goods,31646042
2022,1,Aguascalientes,11,Textiles,200542417
2022,1,Aguascalientes,12,Footwear and Headwear,5643509
2022,1,Aguascalientes,13,Stone and Glass,38999366
2022,1,Aguascalientes,14,Precious Metals,1743201
2022,1,Aguascalientes,15,Metals,534639195
2022,1,Aguascalientes,16,Machines,1883960772
2022,1,Aguascalientes,17,Transportation,2155088456
2022,1,Aguascalientes,18,Instruments,408444000
2022,1,Aguascalientes,20,Miscellaneous,146482882
2022,2,Baja California,1,Animal Products,746636657
2022,2,Baja California,2,Vegetable Products,2094405810
2022,2,Baja California,3,Animal and Vegetable Bi-Products,32086392
2022,2,Baja California,4,Foodstuffs,773435980
2022,2,Baja California,5,Mineral Products,109493281
2022,2,Baja California,6,Chemical Products,2178492612
2022,2,Baja California,7,Plastics and Rubbers,6368761175
2022,2,Baja California,8,Animal Hides,359938069
2022,2,Baja California,9,Wood Products,889569994
2022,2,Baja California,10,Paper Goods,1958013959
2022,2,Baja California,11,Textiles,4925227752
2022,2,Baja California,12,Footwear and Headwear,326230048
2022,2,Baja California,13,Stone and Glass,561853227
2022,2,Baja California,14,Precious Metals,113633952
2022,2,Baja California,15,Metals,6497739147
2022,2,Baja California,16,Machines,41452679055
2022,2,Baja California,17,Transportation,6750736926
2022,2,Baja California,18,Instruments,11949633886
2022,2,Baja California,19,Weapons,32284
2022,2,Baja California,20,Miscellaneous,3423430112
2022,2,Baja California,21,Arts and Antiques,16804
2022,3,Baja California Sur,1,Animal Products,47552127
2022,3,Baja California Sur,2,Vegetable Products,98197977
2022,3,Baja California Sur,3,Animal and Vegetable Bi-Products,227177
2022,3,Baja California Sur,4,Foodstuffs,13235907
2022,3,Baja California Sur,5,Mineral Products,49345
2022,3,Baja California Sur,6,Chemical Products,3981043
2022,3,Baja California Sur,7,Plastics and Rubbers,8728817
2022,3,Baja California Sur,8,Animal Hides,394661
2022,3,Baja California Sur,9,Wood Products,203112
2022,3,Baja California Sur,10,Paper Goods,3214463
2022,3,Baja California Sur,11,Textiles,10764680
2022,3,Baja California Sur,12,Footwear and Headwear,2010733
2022,3,Baja California Sur,13,Stone and Glass,2050925
2022,3,Baja California Sur,14,Precious Metals,37172
2022,3,Baja California Sur,15,Metals,11473455
2022,3,Baja California Sur,16,Machines,11424604
2022,3,Baja California Sur,17,Transportation,3203151
2022,3,Baja California Sur,18,Instruments,1087686
2022,3,Baja California Sur,20,Miscellaneous,15012847
2022,3,Baja California Sur,21,Arts and Antiques,38311
2022,4,Campeche,1,Animal Products,2016366
2022,4,Campeche,2,Vegetable Products,1227373
2022,4,Campeche,5,Mineral Products,750105
2022,4,Campeche,6,Chemical Products,1106679
2022,4,Campeche,7,Plastics and Rubbers,1876976
2022,4,Campeche,8,Animal Hides,863
2022,4,Campeche,10,Paper Goods,255282
2022,4,Campeche,11,Textiles,62166969
2022,4,Campeche,12,Footwear and Headwear,45101
2022,4,Campeche,13,Stone and Glass,13190
2022,4,Campeche,15,Metals,5226544
2022,4,Campeche,16,Machines,23272468
2022,4,Campeche,17,Transportation,478367
2022,4,Campeche,18,Instruments,1236230
2022,4,Campeche,20,Miscellaneous,100404
2022,5,Coahuila de Zaragoza,1,Animal Products,156609380
2022,5,Coahuila de Zaragoza,2,Vegetable Products,98659095
2022,5,Coahuila de Zaragoza,3,Animal and Vegetable Bi-Products,1029591
2022,5,Coahuila de Zaragoza,4,Foodstuffs,11805138
2022,5,Coahuila de Zaragoza,5,Mineral Products,496739701
2022,5,Coahuila de Zaragoza,6,Chemical Products,291013322
2022,5,Coahuila de Zaragoza,7,Plastics and Rubbers,2257309327
2022,5,Coahuila de Zaragoza,8,Animal Hides,101320507
2022,5,Coahuila de Zaragoza,9,Wood Products,38726117
2022,5,Coahuila de Zaragoza,10,Paper Goods,143027785
2022,5,Coahuila de Zaragoza,11,Textiles,1231931515
2022,5,Coahuila de Zaragoza,12,Footwear and Headwear,2648250
2022,5,Coahuila de Zaragoza,13,Stone and Glass,232895325
2022,5,Coahuila de Zaragoza,14,Precious Metals,1625836
2022,5,Coahuila de Zaragoza,15,Metals,4392345419
2022,5,Coahuila de Zaragoza,16,Machines,12305890038
2022,5,Coahuila de Zaragoza,17,Transportation,7923337179
2022,5,Coahuila de Zaragoza,18,Instruments,322824212
2022,5,Coahuila de Zaragoza,20,Miscellaneous,2322562040
2022,6,Colima,1,Animal Products,6510651
2022,6,Colima,2,Vegetable Products,176734712
2022,6,Colima,5,Mineral Products,45728
2022,6,Colima,6,Chemical Products,8227183
2022,6,Colima,7,Plastics and Rubbers,8643942
2022,6,Colima,8,Animal Hides,563111
2022,6,Colima,9,Wood Products,25713
2022,6,Colima,10,Paper Goods,2070662
2022,6,Colima,11,Textiles,8691885
2022,6,Colima,12,Footwear and Headwear,1399228
2022,6,Colima,13,Stone and Glass,1331556
2022,6,Colima,14,Precious Metals,503472
2022,6,Colima,15,Metals,3037432
2022,6,Colima,16,Machines,7714125
2022,6,Colima,17,Transportation,95771
2022,6,Colima,18,Instruments,500784
2022,6,Colima,20,Miscellaneous,2584666
2022,7,Chiapas,1,Animal Products,40224705
2022,7,Chiapas,2,Vegetable Products,198439117
2022,7,Chiapas,3,Animal and Vegetable Bi-Products,2767229
2022,7,Chiapas,4,Foodstuffs,300103
2022,7,Chiapas,6,Chemical Products,480484
2022,7,Chiapas,7,Plastics and Rubbers,6531668
2022,7,Chiapas,9,Wood Products,2165662
2022,7,Chiapas,10,Paper Goods,1730439
2022,7,Chiapas,15,Metals,77017
2022,7,Chiapas,16,Machines,449701
2022,7,Chiapas,17,Transportation,14370
2022,7,Chiapas,18,Instruments,29433
2022,8,Chihuahua,1,Animal Products,1043875959
2022,8,Chihuahua,2,Vegetable Products,824238979
2022,8,Chihuahua,3,Animal and Vegetable Bi-Products,17614425
2022,8,Chihuahua,4,Foodstuffs,559848173
